471887715.1,432186752,430040640,436274336,434516224,437272736,436381760,442878496,434975680,446866144,447397856,448079744,448781248,449301920,446079264,443149952,445497856,447656960,451703168,455754368,455553344,453991168,455584608,458112960,466939936,459425920,466654240,470666688,468589248,479018720,479295584,487795680,488951008,494278240,502417376,508688864,508428992,507209216,506744896,510343552,509552768,509922016,519657312,526431616,536648224,536901440,545720256,547057920,548697152,540995648,531343424,526564352,519410560,511730528,493740896,490594912,490204864,480954368,473976704,461218176,457229568,446209344,433595264,413661344,405775168,397408832,387160608,377208192,366430368,353450176,349987552,337940448,328841632
459133259.9,437196256,435990336,442055744,440659136,444970272,445135968,452873088,444090176,455696768,455074208,455862752,454824256,456035136,452636480,449442688,452425056,454207072,458595072,463315104,461979776,459750784,462299392,464804512,473042304,464825632,473085728,478463168,475475968,486101952,486298464,493524032,493309632,499006176,507078784,512626176,509492256,506290784,507573856,512537856,512849536,515345952,526282592,532899680,541688384,541831744,549160320,547113792,548410816,537075456,526643648,519305792,512691584,506067936,488226112,485315712,487054336,476681696,468807840,454841984,450032288,437624128,425960192,406590848,399413568,391476768,382832352,371482144,360798944,348574144,344850560,332152096,323830208
462624180.2,453985216,453519072,459792480,459666400,465518464,465149024,473209824,464325632,473906432,473401888,473899840,471879584,473549120,470129696,467877920,469499872,471981440,475386432,481750912,478500224,477563296,480671584,482703168,489913952,482133568,491004192,498360640,493876544,504598272,504564128,509915648,509140192,514654336,520122208,525960960,519492096,517262592,521243872,526630304,528986304,531779904,542883136,548943680,554771904,555863168,561070720,555867264,555340928,540672960,530079264,520474336,515229696,508638144,492395584,489182848,491235104,479532704,470915232,456476832,450059744,437749440,427807776,408390848,402310752,394382144,386421408,375206720,364352704,353340256,349171776,335464512,328251584
476863282.6,478637888,479600512,486284352,488000288,493946112,492324256,500078816,491206784,497677376,497913408,498216096,495511680,497584064,494623328,492508512,492889152,495986560,497991744,505698048,501856576,502867360,504972640,506834784,513124672,506347840,515750176,525008000,518993952,529514080,528891744,533062016,531698944,534816448,537616256,544116992,536864416,536585760,543146432,549609024,552225664,554711104,565316544,569290304,572332480,574030848,577378304,568132352,566502208,549262272,538484096,527405152,524110656,516900640,502942816,497959456,500128736,487101216,477661664,463824000,456209856,444930304,435707232,416647520,410964160,402031136,395560352,384919904,373648992,363939104,359283552,343715936,338263200
471881446.5,494134144,496143328,503744992,505745472,510824384,508176128,515849888,505706560,511042112,510669504,511176448,508220544,511076704,507696384,505333504,505362848,508714144,509365696,518444864,515216032,516742336,517693344,519253248,524627264,518691200,529220288,539332992,532605824,542011008,541074432,544152704,540751552,541137664,542267648,550223616,544084096,544873536,554166912,560946816,562627200,564372032,573667840,575241152,575454784,576306176,576837376,565262720,563344192,545259264,534716192,522262112,521391072,514641824,500172704,494255680,496705952,482724288,473177280,460869824,454052864,442618944,434083168,415299456,408912320,399508416,395405568,385278048,373616256,365421184,360504672,343679584,340365920
470300680.4,500014720,503286400,510605152,512765280,516558784,513296928,520461088,508967072,514637152,513328928,514423424,511934912,514020672,510960160,508613600,508943360,512177664,512912384,522600224,519567968,521237184,521791776,522966944,527589568,523208000,534130016,544598912,537142080,545915136,543739392,544550592,538873984,537062912,539398976,548815232,544085376,546230400,555808896,562058048,562778624,563021888,570528000,570011584,567540864,565850944,564368832,551232064,549128320,530824000,521431168,508239552,509696672,502585856,487444768,480598368,482519008,468855328,460480736,450344576,443712512,432512576,424337248,405671872,399689216,389809856,389169984,379769792,367698752,360508992,356254752,340138976,338579552
473527267.1,499669280,503171936,509545184,512335776,514725920,511046400,517404736,505483040,511594720,509844032,511893120,509084992,510723008,508128992,506833088,506916288,511397024,512261120,521079072,518285504,520662688,521309856,522493824,526568352,523868416,534288640,544710208,537468160,544907136,539770496,538957248,531529472,530149184,534547904,544864384,542420800,544301056,553005952,557865216,557177920,556319040,561413504,559646720,553160256,549238976,546102848,532370336,530466880,512129824,504563584,491542784,493329184,485869632,470406912,462497888,463663776,451693728,445331136,436462176,429955712,419151264,410398432,393188224,387904224,377841312,380840032,372141824,358952864,353366496,351059616,336108448,335898528
470061685.9,490322592,493544640,498969888,502505248,503298912,499726304,505958464,493536384,500859680,498512928,500577728,498352768,499518432,497930944,497304160,498585184,504247232,504434048,511542400,509761056,513103328,514229568,515708640,519026272,517401888,527035200,537671680,530589152,534784160,527125152,525597376,519445120,519324768,525655936,536436032,535003840,536139808,543049088,545527296,544016832,542097792,545355200,541325120,531648192,524879936,520820096,507902816,506382144,488843968,483455456,469516032,471157376,463857504,447532640,439573248,440470080,430990016,425931936,418227296,411774304,400839840,392174080,376824576,372604832,362249216,368288512,359803360,345960928,343185888,342789568,329378560,330102240
469829241.3,479605376,482520928,487186336,491368960,490767328,488012704,493935776,481678304,490116928,486352064,489071904,487454272,488594976,487651264,489080096,491431936,497594656,496591008,502257856,502066816,506611296,508415040,510050624,512462656,511877344,520912928,531135648,522558560,523843488,514624224,514777376,510899360,511965888,520438528,529742816,528823744,529018592,532932000,533020064,531113152,528655232,528799424,523320288,510820576,501704640,497376000,485660320,484471168,467875104,463563776,448823744,450177568,442845728,426384608,419161696,419763136,411962368,408293376,401189408,393845856,383752000,375464000,362460672,359244800,348311616,356238368,348578112,335490496,334835392,336156544,324852128,326146304
470190580.5,471283392,473805152,477610720,482394272,481179968,479183872,484628288,473478368,481421248,477078880,480273632,479772768,480596736,481371264,484974048,487267840,493698784,491637504,496487328,498113152,504045952,506175264,507730336,509323488,510402304,517927648,525929440,516221664,515166144,507457120,509746880,508148096,510875712,519732288,527078592,526097920,524423072,525768704,523314240,521716448,517375008,515119328,508338080,493776896,483190240,478562784,468649056,467877344,450824608,447378880,432321344,432991520,425833952,410149184,404240224,403394560,397286560,394334304,386886848,379441216,370348896,362954368,351945632,349224864,337413344,346947808,340952768,328680384,329603072,332567232,323293248,324998240
471692790.9,468221760,469908512,473045344,478839872,477160064,475663296,480788672,470320928,477763264,473041440,476853792,477171808,478883776,481296352,486200480,487800736,494800800,492044032,496626912,500157504,507191616,509228864,510535392,512273024,514284192,518502176,524405440,513907392,513181312,508240800,512106720,513234848,516297248,524920000,529925216,527625664,524454304,523456480,518973728,516556128,510602432,506313696,498636640,483026496,471447168,466601280,459035936,456995488,439338240,436866816,421612928,421888768,415290464,400942752,395579552,393277376,388160896,384891968,377770624,370340224,362493600,356086144,346304224,343495168,331452608,342777632,338008128,326893984,329053984,333098144,325849056,327962912
475130131.7,470086752,470786336,474103840,480607040,478620160,477549024,481290432,472465376,478906976,474494016,478300384,480547328,483270976,486387200,492086784,492927264,500888576,497716384,502545216,507635968,515173152,516953216,518709600,520219616,521272576,522364896,526404096,517575232,518191616,516078912,521636672,524032544,527069984,534851968,536586336,533040128,528302816,525826464,518275872,515334976,507734336,502053792,494161184,478002464,466133792,461235328,454727232,451114976,433102944,431325056,416471040,416987744,410998496,397218464,392631424,388390400,383244672,380140864,373437824,366418688,359538048,353792704,344331488,341804352,330677696,342883360,339013344,329563040,332303872,337016800,331760608,334289952
481090807.3,477462848,477748768,481409920,488311680,486421248,484345536,487301152,480270432,485804352,481677056,486266048,490443840,493434560,496733056,503285728,503526496,512603392,509262240,514515360,520477824,528144544,530350432,531930400,531710048,531826464,530172960,534756896,528293568,530209824,531437024,537024384,540242560,542859136,548473664,547399424,542299200,536564064,531767808,521821920,518163392,509125056,502941312,495037888,478879296,467596096,461084064,455466496,450342176,431989280,431179008,417493216,418597760,411973824,398987328,394765696,387850784,383168352,380097312,374281120,367462720,360946048,355377760,346280352,344966048,334649600,347089184,344165984,336327520,339271840,344237792,340859776,343996640
495430334.9,493239072,493099264,497241504,504570208,501892416,498781248,500960544,496209056,500002432,497898048,502932448,507976544,510965792,514389088,522201920,521767136,532148640,528334528,534059424,540293888,548684928,550507584,550298240,548708032,548080320,546197824,552188544,547593408,551481600,554490240,559531712,563042624,564127808,567423744,563876032,557526720,549690944,543312896,531210048,526774208,516839776,510341696,502744480,487221056,475847520,467444896,462631552,455761152,437682528,438274624,426121056,427107104,419356736,406991616,402155104,393425152,389106048,386118080,381423904,373931968,367130432,362189472,354126720,353659168,344167200,356491360,354378208,348063648,350832928,355819424,354072544,358264768
487676622,498919200,498004288,503349504,508945664,506278816,502480416,505013120,501008288,506360992,504621984,509878976,514994656,518364288,522162528,529876224,530030592,540436992,536776384,542436672,549501632,556760384,556813120,554614976,551799168,552096704,551954688,558569216,556933376,560934144,564626624,569053824,571480448,570857024,572224640,565769152,557580736,547720320,539941312,527624736,522209824,512013344,506458336,499528032,483867648,471456672,462046528,458270592,451174464,435030656,436583808,424804768,425560320,417249216,403198656,399398176,389804736,386264672,383189312,378449248,371271456,363870240,360239008,352629984,352622112,343991040,355853664,353619296,348588128,351510432,356591904,356196288,361164800
486640094.4,500978336,500160832,505564960,510312832,508063616,503795008,506359424,504452672,511327616,509815360,515162144,520161536,524155040,528238784,536352352,536732672,547062528,543359808,549802624,556540480,560828032,559346176,555422976,554066496,556264000,557445696,565810176,564876480,568299968,572232256,574477632,575517440,573103168,572748160,562588224,552787584,541774464,532835712,520905024,515223552,505489440,500743200,493551936,477412320,464892352,454572160,451783744,444986912,430153280,432494464,421032032,420663584,411286176,396842432,393341152,383098304,380430720,377161600,371466752,364600352,357823520,355453408,348277440,349583168,341154688,352364960,350251776,346636000,349671232,354479968,356407328,361629216
491129730.8,502906048,501275552,507452256,511431872,510288960,505154848,508862080,508836448,516021696,515108928,520623296,525709024,530279296,534708832,543119680,543244480,553244096,550086976,556854848,561044096,562701440,559548864,557139712,558205440,561588736,564855680,573251712,572134720,574982720,577536576,577658752,577113088,573204672,569878272,557502272,546245504,534875360,525460736,514186368,508593792,499781376,494310816,486500800,470496448,458143328,447911584,446306272,440366016,425892960,428543104,417183264,414801440,404928928,390458176,387417056,376779136,374369632,370421568,364047040,358147200,352371840,350827360,343962080,346414944,337854656,348332704,346420768,343682816,347064224,352131488,355198016,360384416
482466306.7,497459616,495666272,502859968,506087456,505817984,501172960,506659936,506365408,514917408,513673408,519887840,524963840,530402816,534679712,542073216,542584384,552274112,549215936,554538944,556152704,555176384,553089856,553021120,556040768,560200832,564509696,572074624,570275264,571468992,572113536,570537920,568838272,562162944,556922624,542216704,530429760,519301024,509471808,500254624,494477696,485504480,479550784,471379552,455781888,443591168,434834336,434611264,429240192,415557472,417402112,405165088,401796928,392004288,377262368,374878624,364277376,361194272,357138400,350621664,346138272,341164896,340145760,333166528,336323584,327468672,337056928,335116736,332958976,337463456,342278016,345371968,350109280
476214849.8,489066976,487241088,495934304,498298784,500077536,496003616,502437056,501324224,511485376,510416256,517533216,522633024,528532736,532148448,538278720,539931392,548632704,543927552,548106688,547357056,546466816,546181376,548176512,553364800,556410752,561184192,567729024,563736192,563507072,562081024,559261632,555098944,546244224,539446080,523134080,511580800,500975648,490923392,484121024,476761376,467878624,461392928,453064672,438354816,427373184,420517600,420254528,415538016,401651136,402151712,389512384,385356704,376333632,361562048,358978912,347955072,344646496,341710720,334493408,331289568,327335488,326458272,319391424,323265024,314040448,322894400,321045728,319963584,324739232,328785312,331964960,335599264
473973751.2,481948288,480677024,490398208,493316160,497165312,492737056,499652288,497854816,509582368,509296320,517243616,522113952,527909760,530610656,536338240,538368128,544479872,538085696,541686464,541039744,541346816,542231616,546771904,552376704,553711872,558346752,562972992,556651712,555130176,552148416,546899584,540860288,530002784,522111616,505478656,494248352,484641184,474682176,468587648,459670688,451165344,443875328,435884704,422851648,413670240,407713664,407020960,402487456,387371264,387249600,374307648,370073568,361500800,346672160,343055712,332174912,329581056,327493152,319602528,317374720,314565856,313537920,306318464,310867520,301416672,309763328,308667424,307645248,312346432,315545568,317957472,320370432
473371003.6,478628736,477455488,489262016,492827808,497749088,492569120,500113472,497795680,511036480,511731616,519909440,524143456,529637280,532021664,536681600,537356736,541102912,533201312,538955392,539168448,540523008,542742720,548099264,553574528,552632768,556008960,558927616,550081984,548013568,542267776,535260928,527534240,515175616,507093760,490579904,480006400,471660480,460377024,454812576,444412704,436209152,428671872,421661984,410700384,402372640,397363488,395498496,390475520,374954400,374084672,361254016,357313984,348509664,333159520,328968448,319541824,317227328,315695168,307563104,305869280,304185120,302756224,295317248,300356896,291031648,299473536,298357280,296893120,301498880,303279040,304182784,305449376
472372322.9,476868480,476798880,490641024,493975968,499422560,493750336,502307424,499315744,514352512,515483392,523217952,526642656,532472576,533894304,535660512,535278272,536974464,530113568,538868544,539665984,542436736,544281920,549687040,554355712,549974144,552337408,553429248,542675200,538960704,530989312,522585152,513567968,500463008,492771200,476558304,467120832,458293824,445598656,440851200,428685728,421416960,414525024,408787776,398831680,391266144,386598688,382748928,378129312,362323488,361040096,348151072,344452640,334879360,319334112,315633568,307704160,305469120,304500352,295950048,294879712,294003488,292045088,284495552,289889920,281451424,289296256,287755168,285756768,289568960,289644800,288800192,288867328
461953770.6,472541248,473474368,488168608,490799392,496760320,491358528,501163104,497463744,514529792,514765632,522100128,525322912,530867584,529829600,528627936,527770272,529859392,525266880,536392128,538248320,540595840,541787264,546134976,548570368,541123136,542499520,542352896,528950976,523923392,514094784,504909376,495276320,481794752,475339136,459350592,449745312,440035520,426234240,422357280,409045504,403535456,397929408,392580800,383320128,375517824,370321504,365469728,361596736,345842048,344349184,330745728,326804192,317498336,302271712,299109120,292717664,290785376,290106144,280835328,280940096,280313888,277883616,270531488,276595168,268458848,275618848,273497376,270280704,273100864,271458784,269094176,267642384
460738827.5,470538272,471819200,486496864,489192288,495986944,491025120,501860768,497961952,515461600,515375296,522937536,525375904,528708128,525719584,522747008,523359392,527155648,524382528,537904384,539336320,541189056,540906304,542985536,543382976,533454368,534048320,532067104,516485152,510190688,499485024,489736352,479766848,466393600,461423936,444508736,434283552,424380256,409431424,406173312,393324416,389736512,384028832,379141120,369706144,361090656,355765344,349851072,346705632,330457568,329034176,314212992,310413472,302244800,287724896,284592736,279342656,277773024,277349280,267447264,268163136,268216080,265704304,259238176,265456672,257388688,264196880,261138112,256427056,258161088,254633648,251243856,248275168
463327847,472584384,473860416,488457024,491910848,499385248,495141696,506449408,502206752,519174304,519710528,526603040,526727104,528058624,523633952,521885056,524539136,529923328,529022944,543228608,543808576,545116160,541815360,541948864,540301568,528889664,527510688,524195392,506745536,499770976,488992704,478779072,468906304,456067168,451242688,433500576,422868192,412723200,397450912,395119680,383348192,380354304,374598816,369342816,358928352,350247968,344639264,338155488,335540992,318636384,316642688,301344224,298788800,291230016,277503552,274655680,270216736,268934208,268435616,258305760,259389312,260624976,258569808,252187856,258032800,250314336,256242816,251954416,245611648,246208928,241029792,236186176,232039168
456036756.8,473014688,474346016,489077056,493339072,501235776,497805984,509151808,504158496,521658560,521221312,525876224,524036256,523916992,520772416,520734848,525484928,532594592,532020960,546103360,545536832,545056128,539075456,536978752,533763456,520021824,517417184,512722016,494408928,487334816,476673792,466676992,457205472,443766400,439218624,420377536,409645216,399438432,384977952,383897664,372210976,369679616,363739776,357248960,346386656,337229408,331645280,325045696,322714912,304908288,302894368,287995968,286533056,279927648,266590736,264350528,260652736,259553408,258740160,248491408,250657328,253236624,250845152,244424368,249463744,241761632,246284752,240633888,232874080,232426576,225582032,219645472,214322656
460993713.2,478331328,480241312,494901408,500615168,508509728,505337824,516054592,511791744,528012384,525855008,528260960,525026240,525766176,524985312,526986080,533573920,541199168,540255040,553516608,550863936,549221056,540372544,536688384,531001344,516203968,512155872,506810176,488304608,481082912,471210336,461445056,451026720,437013568,432654048,413068640,402607360,393311584,380184832,378542976,367573152,364681760,357396448,350408992,339041376,330322112,324427072,317206944,314172448,295627200,295044672,280379936,279817952,274171008,261552288,259577888,255972528,255417152,254215056,244393760,247642832,250949952,248237920,242004464,245723984,237747104,240906192,234241312,225434352,223323520,214794224,208633040,202258656
461798876.1,485911744,488351968,503117280,510007104,517106720,514053408,524635616,520507296,533788672,529829600,530321312,528365184,530956832,532401216,536627616,543555520,551094208,549146112,560286912,555893760,552981824,541916288,535567712,528125760,512621120,507639872,502099136,483926592,476879104,468053472,457301376,445895712,431657696,427392960,407455680,398334976,389955904,377366656,375083968,364245376,359957248,352185568,344687232,333166752,324591840,317928864,309826240,306577696,288614784,289138176,274758496,275353248,270398688,258099792,256790416,253197344,253249792,251632672,243009424,246588800,250262864,247239584,240603680,242387936,234054400,235888240,228370784,218094496,214610784,204973952,198576464,191496064
463932384.7,493880416,496898400,511501184,519168000,525065952,522728064,532343296,526859584,537369088,531851520,533102432,533389568,537592768,541748928,546518336,553175104,560062912,555822784,564786944,558736640,555160896,540880064,532572832,523696320,508126176,502942624,497341056,480072928,473478560,464398144,452546496,440398176,426095328,422368000,402631520,395352832,386800800,374745856,371102240,359650880,354725760,346499904,338990144,327123424,318110112,310097888,301722560,299143744,281579552,283405120,269458784,270976960,266675040,254501600,254041200,250209552,251259248,249665168,241579936,245173664,249160080,245208208,237948608,237585600,228967120,229555104,220967392,209627648,205253168,194515184,188807040,181203248
463652795,499174176,502351680,516297184,524454176,529640192,527386176,534228032,527766240,536125952,531297408,534493120,536765728,542960704,548157824,552786432,558552512,563491328,557112000,563568384,556633856,551326592,534620896,524733696,514997440,500289312,495095008,489737280,473969312,466374400,457087264,444403616,431511648,417884480,415508032,395973088,389618176,380946912,368721408,362782016,351631392,346378080,338023136,330619488,317898304,307562112,298655808,291261152,289061824,271984192,275482560,261701184,264011504,260453136,248083120,248718000,244624800,247416240,245010512,237109904,240839648,244432256,239074976,231361728,228825504,220032336,219080016,209808112,198052544,192906944,181907248,177541072,169621168
464467633,501495776,504250752,517262848,526540576,530295456,526318752,530634560,523820320,532684992,529375520,534480096,538977984,545356416,550958144,554934720,558396224,561600704,552988480,557379584,548604288,542426944,523699296,512964640,503265280,489772608,484896192,480163680,464428704,455827776,446790208,433200640,420177312,408186720,407478848,386958432,381550048,372406912,358906592,351351680,340962304,336020448,327247520,319755136,305652928,294326368,285558080,278992832,276891712,260611776,265686720,252109264,254979392,252242352,239721232,241542080,237574288,241422512,237944032,230255264,233348304,236253424,229404208,221642096,217080736,207776208,205618928,196386864,184393616,179258032,168525888,166097408,158110032
455427014,496418848,498339808,511115168,520444384,521063328,515699680,518309632,513528832,524463712,521618656,529398912,534040128,540151168,545388416,547187712,548825728,550030976,540124416,541118976,531531424,524574336,504923904,494211104,484784256,472853504,468845504,463078176,447536992,438320736,429624224,415942912,403615808,393833888,393774720,371968160,367124992,356747392,342528992,333871776,324892512,320375232,310907616,303118624,288226016,276468480,267818160,262230464,260436704,245024896,251524336,238204080,241435312,239940304,227052720,230707504,226210912,230604864,226333648,217993520,220319680,222439744,214123376,206795616,199910864,190512032,187617536,178553136,167251648,162738304,153113920,152818336,144893792
451809684.8,488999424,490810400,502495040,510110464,508035744,501583520,505109504,503568128,515729728,514081376,522737792,526792896,531927680,535493408,535696032,535216128,535120576,523159168,521297184,511250496,504315904,484830464,474384224,465766112,455983392,451223648,444424576,429203072,419477952,411870112,398827264,387507776,379031392,379432448,356304480,350943552,340585984,325660576,316313184,309158432,304488096,293639008,286330560,271931200,259803440,251367312,246663088,244631840,230157520,237876672,225147408,228492896,228359984,216137152,220389680,215131520,220083408,214584000,205367968,206567264,208192880,198783984,191881712,183277536,174390528,170857696,162834576,152895264,149275136,141000192,142974832,135199792
445494168.4,482033536,482996928,491926336,497902880,493715136,488520512,493899552,495162048,508757248,506542400,515461696,518288512,521402880,523208416,521811808,520016480,517501120,504376224,500073152,490038240,483891968,464973344,455202400,447883168,438647424,433029024,425294496,410415552,400961216,395088352,383073920,371864384,364744608,364970176,340050528,334816256,324756128,309659648,299915936,294071680,288585344,276932800,271112672,257383424,244911008,237000400,232904480,230577104,217316752,225757344,214114160,217559840,219108176,207160288,211559744,205889696,210423952,203541584,193623328,193672592,194979696,184435280,178338912,168595392,160241536,156640768,149992944,141828512,139269792,132662976,136160656,128847792
439176194,474232992,472638432,479160736,483825728,480253024,476989216,483914848,488130336,501294624,498016832,506510208,507066048,508411456,508164928,505853472,501910400,497564512,483838048,477824672,468473856,463233504,445303104,436799872,429315040,420324672,414089536,405443968,391536800,383238848,379280960,367423904,356489024,350053408,349269152,323659136,318572672,309321024,294195232,284036960,278788608,272872256,261591200,256896464,244191264,231701088,224193840,220632480,218068832,206129520,214981120,204810928,208729168,211089872,199448736,203860240,197396800,200824288,192840480,182385824,181557408,182198032,171045952,166185152,155398176,148164816,144933936,139733952,133550456,132201264,126966920,131588936,124882840
415111924.7,457948768,454042592,458613216,463957024,461900128,460299968,469465888,474343392,487119392,481155744,488441568,486926464,486664672,484847072,480036448,475436768,469278144,455750944,448828800,440709536,435951136,419829472,410965856,403096064,394323840,387594048,378630368,366752096,359709344,356641824,345016544,333984320,327593792,326204768,299998944,295632256,287152256,271748800,261366800,257159632,251558368,240831120,237421040,226099392,212783104,205921440,202881552,200597648,190157408,199471040,191034800,194876640,197866576,186253184,190319344,182992048,184950016,176329808,165387296,163928096,164238592,153220640,149397408,138503952,132855856,130103728,126462280,122433768,122151016,118641784,124029592,117871400
417094665.5,447085632,441477728,446317440,452898464,452240128,452103616,461094720,467203808,476985984,469270336,474698496,471362592,469641024,465479936,459512480,453610432,446285568,433630336,426128576,419039808,415981920,399741344,390333856,382707360,374447360,367399136,359363072,349224320,342390368,340172736,327988800,316535776,310314592,308330304,283691840,279592864,271662240,255564688,245326256,243186496,236956544,226120944,224006272,214681696,202110624,195810784,192551456,190422208,181797872,191432768,184412784,187817152,190694496,180160912,182748688,175026288,175911264,166710656,155889936,153067648,153998576,143635376,141199760,130978152,127230000,125835384,123657048,121549824,121664736,119350168,125320808,119751624
